full_name,step_index,step_type,tool,tool_display,round_index,params_json,ancestor_design_id,notes,workflow
mythos_preview_multi_target_trem2_rank09,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.843396, 'sc_DockQ': 0.419901}",bb_b808dbdadd,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_41161eaa41,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.641567, 'sc_DockQ': 0.644167}",lin_41161eaa41,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_60ff2b2525,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.731237, 'sc_DockQ': 0.519884}",lin_60ff2b2525,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,7,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",3.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 3, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_a918756e41,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.756892, 'sc_DockQ': 0.49957}",lin_a918756e41,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,9,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8500771991368341, 'sc_DockQ_ptxv2': 0.5082535622056209, 'selection_relaxation_step': None}",lin_84e5448d15,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank09,10,selection,selected_for_order,Selected for synthesis (rank 9 in Mythos Preview multi-target TREM2),,{'rank': 9},lin_84e5448d15,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_27df7dd200'}",bb_27df7dd200,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_27df7dd200,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.874803, 'sc_DockQ': 0.621221}",bb_27df7dd200,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_a3f84d5cac,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.724732, 'sc_DockQ': 0.56943}",lin_a3f84d5cac,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_a26ecd08f5,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.73904, 'sc_DockQ': 0.575469}",lin_a26ecd08f5,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,7,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",3.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 3, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_06214a68b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.752191, 'sc_DockQ': 0.527813}",lin_06214a68b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,9,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8732601480969753, 'sc_DockQ_ptxv2': 0.5331069961701776, 'selection_relaxation_step': None}",lin_5ae082a4b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank10,10,selection,selected_for_order,Selected for synthesis (rank 10 in Mythos Preview multi-target TREM2),,{'rank': 10},lin_5ae082a4b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_bfaed77db0'}",bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.819773, 'sc_DockQ': 0.420357}",bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_ccfa3fc762,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.644894, 'sc_DockQ': 0.685918}",lin_ccfa3fc762,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_8aad669e45,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.718007, 'sc_DockQ': 0.549448}",lin_8aad669e45,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,7,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",3.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 3, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_91b7c6eb2e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.75407, 'sc_DockQ': 0.579996}",lin_91b7c6eb2e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,9,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8746699563037957, 'sc_DockQ_ptxv2': 0.4959425684469909, 'selection_relaxation_step': None}",lin_45c48bfcf4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank11,10,selection,selected_for_order,Selected for synthesis (rank 11 in Mythos Preview multi-target TREM2),,{'rank': 11},lin_45c48bfcf4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank12,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_d3f3907247'}",bb_d3f3907247,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank12,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_d3f3907247,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank12,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.708448, 'sc_DockQ': 0.613619}",bb_d3f3907247,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank12,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8403482008203514, 'sc_DockQ_ptxv2': 0.9389540531692164, 'selection_relaxation_step': None}",lin_3d12693103,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank12,4,selection,selected_for_order,Selected for synthesis (rank 12 in Mythos Preview multi-target TREM2),,{'rank': 12},lin_3d12693103,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_309539093b'}",bb_309539093b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_309539093b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.850881, 'sc_DockQ': 0.640316}",bb_309539093b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_231fd6b1b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.730365, 'sc_DockQ': 0.63925}",lin_231fd6b1b4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_8c48ed1502,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.743257, 'sc_DockQ': 0.582588}",lin_8c48ed1502,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,7,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",3.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 3, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_be89858f61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.718608, 'sc_DockQ': 0.617848}",lin_be89858f61,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,9,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8633767103250325, 'sc_DockQ_ptxv2': 0.3949909899899503, 'selection_relaxation_step': None}",lin_fbafc874fa,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank13,10,selection,selected_for_order,Selected for synthesis (rank 13 in Mythos Preview multi-target TREM2),,{'rank': 13},lin_fbafc874fa,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_bfaed77db0'}",bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.819773, 'sc_DockQ': 0.420357}",bb_bfaed77db0,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_ccfa3fc762,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,{'instrument': 'ptxv2'},lin_ccfa3fc762,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_8aad669e45,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.644894, 'sc_DockQ': 0.685918}",lin_8aad669e45,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,7,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",3.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 3, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_91b7c6eb2e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,8,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.718007, 'sc_DockQ': 0.549448}",lin_91b7c6eb2e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,9,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",4.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 4, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_3547624908,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,10,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.732456, 'sc_DockQ': 0.583852}",lin_3547624908,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,11,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",5.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 5, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_2b8fd89923,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,12,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.759829, 'sc_DockQ': 0.6133}",lin_2b8fd89923,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,13,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",6.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 6, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_60f84f86cf,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,14,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.699052, 'sc_DockQ': 0.711185}",lin_60f84f86cf,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,15,optimization,mutagenesis,Point-mutation scan + refold,7.0,"{'mutation': 'X47V', 'round': 7, 'strategy': 'mutagenesis'}",lin_9a7845a03a,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,16,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.725002, 'sc_DockQ': 0.735774}",lin_9a7845a03a,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,17,optimization,mutagenesis,Point-mutation scan + refold,8.0,"{'mutation': 'X50V', 'round': 8, 'strategy': 'mutagenesis'}",lin_223b500a87,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,18,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.756228, 'sc_DockQ': 0.56998}",lin_223b500a87,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,19,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8801631927678549, 'sc_DockQ_ptxv2': 0.5496983024446452, 'selection_relaxation_step': None}",lin_62b4955cc7,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank14,20,selection,selected_for_order,Selected for synthesis (rank 14 in Mythos Preview multi-target TREM2),,{'rank': 14},lin_62b4955cc7,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_3ca0e3542f'}",bb_3ca0e3542f,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_3ca0e3542f,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.708371, 'sc_DockQ': 0.565312}",bb_3ca0e3542f,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_d887d27d31,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.723459, 'sc_DockQ': 0.530858}",lin_d887d27d31,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,5,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8828973860290319, 'sc_DockQ_ptxv2': 0.5428989185953147, 'selection_relaxation_step': None}",lin_611d1295f8,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank15,6,selection,selected_for_order,Selected for synthesis (rank 15 in Mythos Preview multi-target TREM2),,{'rank': 15},lin_611d1295f8,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank16,0,backbone_generation,rfdiffusion3,RFdiffusion3,,"{'generator': 'RFdiffusion3', 'class': 'diffusion', 'root_backbone_id': 'bb_4b141e693d'}",bb_4b141e693d,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank16,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_4b141e693d,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank16,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.699417, 'sc_DockQ': 0.606325}",bb_4b141e693d,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank16,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8407486699611937, 'sc_DockQ_ptxv2': 0.6071364373097102, 'selection_relaxation_step': None}",lin_193c94471e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank16,4,selection,selected_for_order,Selected for synthesis (rank 16 in Mythos Preview multi-target TREM2),,{'rank': 16},lin_193c94471e,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank17,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_7feb28342c'}",bb_7feb28342c,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank17,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_7feb28342c,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank17,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.693601, 'sc_DockQ': 0.567517}",bb_7feb28342c,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank17,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8661849623382499, 'sc_DockQ_ptxv2': 0.6684434459056976, 'selection_relaxation_step': None}",lin_0956ca274a,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank17,4,selection,selected_for_order,Selected for synthesis (rank 17 in Mythos Preview multi-target TREM2),,{'rank': 17},lin_0956ca274a,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank18,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_40095afce7'}",bb_40095afce7,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank18,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_40095afce7,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank18,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.706588, 'sc_DockQ': 0.561151}",bb_40095afce7,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank18,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8592781452648579, 'sc_DockQ_ptxv2': 0.5934927772386306, 'selection_relaxation_step': None}",lin_651750b977,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank18,4,selection,selected_for_order,Selected for synthesis (rank 18 in Mythos Preview multi-target TREM2),,{'rank': 18},lin_651750b977,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,0,backbone_generation,pxdesign,PXDesign,,"{'generator': 'PXDesign', 'class': 'diffusion', 'root_backbone_id': 'bb_6a596932c4'}",bb_6a596932c4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_6a596932c4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.806727, 'sc_DockQ': 0.412285}",bb_6a596932c4,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,3,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",1.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 1, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_4d7a0beb2b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,4,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.68175, 'sc_DockQ': 0.54155}",lin_4d7a0beb2b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,5,optimization,predict_redesign,"Predict-and-redesign (co-fold complex, redesign sequence on predicted pose with MPNN-family model)",2.0,"{'redesign_on_prediction_from': 'ptxv2', 'round': 2, 'seq_model': 'SolubleMPNN', 'strategy': 'predict_redesign'}",lin_d77c04ef80,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,6,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.719365, 'sc_DockQ': 0.485116}",lin_d77c04ef80,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,7,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8395562143824341, 'sc_DockQ_ptxv2': 0.4285395182014322, 'selection_relaxation_step': None}",lin_74038dff10,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank19,8,selection,selected_for_order,Selected for synthesis (rank 19 in Mythos Preview multi-target TREM2),,{'rank': 19},lin_74038dff10,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank20,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_67c2332f9b'}",bb_67c2332f9b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank20,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_67c2332f9b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank20,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.694108, 'sc_DockQ': 0.583296}",bb_67c2332f9b,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank20,3,filter/refold,final_ranking,"Final ranking gate (rank z-score across instruments, 5 seeds)",,"{'gate_instruments': ['ptxv2', 'ef2full', 'ef2fast'], 'ipSAE_ptxv2': 0.8478857798145788, 'sc_DockQ_ptxv2': 0.621518170515459, 'selection_relaxation_step': None}",lin_c7c6b7306f,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank20,4,selection,selected_for_order,Selected for synthesis (rank 20 in Mythos Preview multi-target TREM2),,{'rank': 20},lin_c7c6b7306f,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,0,backbone_generation,freebindcraft,FreeBindCraft (BindCraft),,"{'generator': 'FreeBindCraft (BindCraft)', 'class': 'hallucination/AF2-based', 'root_backbone_id': 'bb_d3f3907247'}",bb_d3f3907247,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,1,sequence_design,solublempnn,SolubleMPNN,,{},bb_d3f3907247,,mythos_preview_multi
mythos_preview_multi_target_trem2_rank21,2,filter/refold,screen_refold,"In-loop refold screen (Protenix, 1 seed)",,"{'instrument': 'ptxv2', 'ipSAE': 0.677747, 'sc_DockQ': 0.636935}",bb_d3f3907247,,mythos_preview_multi
